id,age.cat,gender,area,veh.make,veh.body,veh.age,claim,num.claims,tot.cost
7143469,3,M,C,C,STNWG,2,0,0,0
2352729,5,F,C,D,HBACK,3,0,0,0
2455821,3,M,C,C,HBACK,4,0,0,0
8765898,2,M,E,D,STNWG,4,0,0,0
6324735,3,F,F,C,STNWG,3,0,0,0
4060064,3,M,B,D,PANVN,3,0,0,0
4326683,2,F,B,D,SEDAN,3,0,0,0
7941667,4,M,A,B,HBACK,3,0,0,0
5219163,2,M,C,D,HBACK,1,0,0,0
8091509,4,F,C,D,HBACK,1,0,0,0
4185745,4,M,C,D,HBACK,4,0,0,0
9285758,4,M,C,C,SEDAN,3,0,0,0
8270969,5,F,D,B,SEDAN,1,0,0,0
4984799,2,M,C,D,STNWG,4,0,0,0
6337399,2,F,C,D,HBACK,3,0,0,0
9267651,6,F,A,D,SEDAN,1,0,0,0
3314357,4,M,D,B,STNWG,3,0,0,0
5781427,4,F,A,D,STNWG,4,0,0,0
8516456,4,F,D,D,HBACK,4,0,0,0
5155365,3,M,C,D,UTE,2,0,0,0
437222,2,F,F,C,STNWG,2,0,0,0
3853248,3,F,D,D,STNWG,2,0,0,0
393520,4,M,A,B,HBACK,3,0,0,0
5855210,4,M,A,B,HBACK,3,0,0,0
887592,4,M,D,A,SEDAN,3,0,0,0
8201845,2,M,B,C,SEDAN,3,1,2,1955.789997
9961670,2,F,A,D,SEDAN,1,0,0,0
3300449,6,M,C,D,SEDAN,1,0,0,0
4263903,4,F,A,D,SEDAN,3,0,0,0
5697630,3,F,C,B,SEDAN,4,0,0,0
8427303,3,M,C,D,STNWG,3,0,0,0
5466224,3,F,C,D,HBACK,3,0,0,0
9271906,1,F,B,D,HBACK,1,0,0,0
1959261,4,F,D,D,UTE,3,0,0,0
3565067,3,M,C,D,UTE,3,0,0,0
8204036,4,F,C,D,SEDAN,1,0,0,0
6767945,3,M,D,D,HDTOP,4,0,0,0
8198577,1,M,D,D,UTE,4,0,0,0
4896525,4,M,C,D,COUPE,3,0,0,0
4949292,3,M,C,D,MCARA,3,1,1,389.9499998
5088526,4,M,B,B,HBACK,2,0,0,0
885843,4,M,C,C,SEDAN,2,0,0,0
4490152,1,F,C,C,SEDAN,2,0,0,0
3218092,2,F,E,C,STNWG,3,0,0,0
4701104,5,M,C,C,UTE,3,0,0,0
9053737,5,M,A,B,HBACK,4,0,0,0
9687292,4,F,C,D,SEDAN,3,0,0,0
2931939,5,M,A,D,SEDAN,3,0,0,0
5822953,3,F,E,D,SEDAN,4,0,0,0
910544,1,F,C,C,UTE,1,0,0,0
8305291,2,F,D,D,STNWG,3,0,0,0
8743736,3,F,C,D,UTE,3,0,0,0
9140326,2,F,A,D,HBACK,2,0,0,0
8756700,5,F,C,C,STNWG,4,0,0,0
6627740,4,M,A,D,HBACK,2,0,0,0
6873850,6,F,C,D,SEDAN,4,0,0,0
2693490,3,F,C,D,SEDAN,4,0,0,0
8877594,2,M,C,D,STNWG,3,1,1,5554.439987
7899184,3,M,C,D,STNWG,4,0,0,0
3334135,6,F,A,D,HBACK,4,0,0,0
4334804,2,M,A,B,HBACK,2,1,1,200
7864190,4,M,B,A,SEDAN,3,0,0,0
410352,2,F,A,C,HBACK,4,0,0,0
4118520,5,M,A,D,SEDAN,4,0,0,0
3582616,2,M,C,D,HBACK,2,0,0,0
3764879,2,F,A,D,SEDAN,1,0,0,0
4877766,1,F,D,C,SEDAN,1,0,0,0
6837425,1,F,C,B,HBACK,3,0,0,0
7068258,5,F,F,D,HBACK,3,1,1,832.4499989
8210433,1,M,D,C,UTE,4,0,0,0
6328001,5,F,A,B,HBACK,2,0,0,0
2326085,2,F,B,D,SEDAN,3,0,0,0
2044116,3,F,C,B,SEDAN,4,0,0,0
3446283,4,F,C,D,SEDAN,3,0,0,0
484519,4,M,A,B,HBACK,3,0,0,0
4553297,6,F,A,A,SEDAN,1,0,0,0
1251512,6,M,C,D,STNWG,2,0,0,0
776851,2,F,D,D,HBACK,3,0,0,0
8292846,6,M,C,D,SEDAN,3,0,0,0
7269214,2,M,E,C,STNWG,4,0,0,0
5286671,5,M,B,D,UTE,1,1,1,1317.439999
4334927,2,M,D,D,HDTOP,3,0,0,0
3205629,6,M,C,C,SEDAN,2,0,0,0
407663,5,F,A,D,SEDAN,4,0,0,0
6142266,1,M,C,D,HBACK,4,0,0,0
6037094,6,M,C,D,SEDAN,2,0,0,0
4985467,3,M,A,B,HBACK,3,0,0,0
9615612,3,M,D,C,SEDAN,1,0,0,0
6189446,2,F,C,D,SEDAN,1,0,0,0
7179806,4,M,E,D,STNWG,1,0,0,0
1557039,5,F,E,C,STNWG,2,0,0,0
7913313,4,F,B,B,HBACK,1,0,0,0
2012282,3,M,F,D,STNWG,4,0,0,0
4776479,2,M,A,B,HBACK,1,0,0,0
4918975,4,F,C,B,HBACK,3,0,0,0
2293282,2,F,B,D,HBACK,3,0,0,0
4427860,4,F,A,B,HBACK,3,0,0,0
1681857,1,M,F,D,TRUCK,3,0,0,0
4206994,3,M,F,D,STNWG,3,0,0,0
678180,4,F,C,B,COUPE,2,0,0,0
5339851,2,F,D,D,HBACK,3,0,0,0
44270,6,F,D,A,SEDAN,3,0,0,0
2264010,2,F,A,B,HBACK,2,0,0,0
4306600,4,M,B,D,SEDAN,2,0,0,0
8358641,4,F,A,D,SEDAN,3,0,0,0
5464890,1,F,D,B,STNWG,2,0,0,0
8201120,5,M,D,D,TRUCK,4,0,0,0
3924342,5,F,D,D,SEDAN,2,0,0,0
6225669,2,M,D,D,UTE,4,0,0,0
4118484,6,M,A,D,STNWG,4,0,0,0
7631590,3,M,B,D,UTE,1,0,0,0
8177312,3,F,B,B,SEDAN,4,0,0,0
5876181,4,F,C,B,SEDAN,3,0,0,0
7369822,2,F,A,D,HBACK,4,0,0,0
4060797,5,M,C,B,HBACK,1,0,0,0
719593,4,M,A,C,STNWG,3,0,0,0
8201837,4,F,C,C,STNWG,3,0,0,0
3227969,2,M,E,D,TRUCK,3,0,0,0
2989688,3,F,A,C,HBACK,1,0,0,0
6250601,2,M,F,C,STNWG,4,0,0,0
676001,2,F,E,D,STNWG,3,0,0,0
2840549,3,M,C,B,HBACK,1,0,0,0
8966569,6,M,C,C,SEDAN,1,0,0,0
9215367,4,M,A,D,HBACK,1,0,0,0
6649851,2,M,D,D,STNWG,3,1,1,369.1499996
2925334,3,F,B,D,HBACK,3,0,0,0
5888666,3,F,A,B,HBACK,3,0,0,0
29147,4,M,C,D,SEDAN,3,0,0,0
7542657,5,M,A,B,HBACK,2,1,1,200
4870041,6,F,A,D,SEDAN,3,0,0,0
771871,3,F,D,D,STNWG,4,0,0,0
3578199,4,F,D,C,UTE,3,0,0,0
1264815,3,F,C,D,HBACK,2,0,0,0
1115687,2,M,B,C,UTE,1,0,0,0
9019875,3,F,A,D,HBACK,4,0,0,0
4573731,4,F,C,C,SEDAN,4,1,1,662.7299995
9440726,2,M,A,D,UTE,4,1,1,4536.659988
3828611,2,F,A,C,SEDAN,3,0,0,0
538795,5,M,B,D,SEDAN,1,0,0,0
3222400,3,F,D,D,SEDAN,4,0,0,0
3976259,5,M,B,B,HBACK,1,0,0,0
7793205,2,F,B,D,SEDAN,3,0,0,0
3865231,4,M,A,D,SEDAN,3,0,0,0
6087524,3,F,E,B,SEDAN,2,0,0,0
3480492,4,F,A,B,HBACK,3,0,0,0
4267922,3,F,A,D,HBACK,2,0,0,0
528192,4,M,C,D,HBACK,3,0,0,0
4429091,3,M,B,D,MIBUS,3,0,0,0
8880551,4,F,C,C,STNWG,3,0,0,0
9736290,5,F,D,C,SEDAN,4,0,0,0
2498537,3,F,A,D,SEDAN,2,1,1,635.0799999
7125022,4,F,B,C,COUPE,4,0,0,0
4581496,3,F,A,D,MIBUS,2,0,0,0
8173152,3,F,D,B,HBACK,2,0,0,0
7226164,5,M,C,D,UTE,3,0,0,0
3714884,5,F,B,B,HBACK,1,0,0,0
2609743,4,F,C,D,HDTOP,3,0,0,0
7765611,2,F,D,B,HBACK,4,0,0,0
9558512,5,F,F,D,TRUCK,2,0,0,0
9745594,4,M,A,B,HBACK,4,1,1,1523.149998
2688416,1,F,C,D,UTE,3,0,0,0
4608797,6,M,A,D,SEDAN,4,0,0,0
4401395,3,F,C,B,HBACK,3,0,0,0
8393176,4,F,C,B,HBACK,4,0,0,0
4739541,2,F,C,B,HBACK,3,0,0,0
6975319,5,M,C,C,STNWG,3,0,0,0
5802970,2,M,C,D,SEDAN,4,0,0,0
4192589,2,M,C,D,HBACK,1,0,0,0
6189312,6,M,B,C,SEDAN,4,0,0,0
3278777,6,F,C,C,SEDAN,3,0,0,0
1197643,5,F,E,B,SEDAN,3,0,0,0
1891983,3,M,A,D,HBACK,2,0,0,0
1094821,2,M,A,C,STNWG,2,1,1,2460.089996
11527,2,M,F,D,STNWG,1,0,0,0
1071587,4,M,B,C,STNWG,2,0,0,0
9132834,6,F,E,B,HBACK,3,0,0,0
4635201,4,F,F,D,UTE,4,0,0,0
1265304,2,F,E,D,STNWG,2,0,0,0
693496,4,F,A,D,HBACK,4,0,0,0
1148277,4,M,C,B,SEDAN,3,0,0,0
4356518,1,F,A,B,HBACK,1,0,0,0
3477050,3,M,C,D,HBACK,4,0,0,0
951534,4,F,E,D,SEDAN,4,0,0,0
5590769,4,F,D,C,STNWG,4,0,0,0
2307138,1,M,B,D,MCARA,4,0,0,0
2052998,3,F,B,D,SEDAN,2,0,0,0
4430449,4,F,D,B,SEDAN,3,0,0,0
8812573,5,M,C,B,HBACK,3,0,0,0
8682360,3,F,D,D,SEDAN,4,0,0,0
5476725,4,F,A,D,STNWG,1,0,0,0
2101538,6,F,D,D,SEDAN,2,0,0,0
8326990,3,F,B,D,HBACK,2,0,0,0
5479852,6,F,D,A,MCARA,2,0,0,0
8675037,5,F,B,B,SEDAN,3,0,0,0
9017480,4,F,B,B,HBACK,3,0,0,0
4260014,3,M,A,C,STNWG,3,0,0,0
2602105,4,F,F,D,STNWG,2,0,0,0
8530915,1,F,F,B,HBACK,4,0,0,0
9196661,2,M,F,C,HBACK,2,0,0,0
4544561,5,F,A,D,STNWG,3,0,0,0
1261675,4,F,C,C,SEDAN,2,0,0,0
150588,1,F,C,D,SEDAN,4,0,0,0
5950076,3,M,B,D,HDTOP,1,0,0,0
2045890,3,M,B,D,STNWG,2,0,0,0
3257164,1,M,F,D,UTE,2,0,0,0
2515068,6,M,B,D,SEDAN,4,0,0,0
4718858,3,M,C,A,PANVN,1,0,0,0
3924274,1,F,A,B,HBACK,2,0,0,0
4360359,3,F,D,B,SEDAN,1,0,0,0
5016642,3,F,E,D,STNWG,3,0,0,0
2598391,4,F,B,C,TRUCK,3,0,0,0
4967664,3,F,E,D,STNWG,3,0,0,0
4505311,1,F,D,B,SEDAN,3,0,0,0
2478982,5,M,C,D,SEDAN,2,0,0,0
6114239,5,M,D,C,STNWG,3,0,0,0
3158177,2,F,C,D,SEDAN,2,0,0,0
3996223,4,M,C,D,SEDAN,4,0,0,0
6822889,4,M,C,C,UTE,1,0,0,0
4814695,6,M,C,D,SEDAN,4,0,0,0
6841958,2,F,A,D,SEDAN,1,0,0,0
7674040,4,F,F,B,SEDAN,3,0,0,0
8923841,5,F,A,D,HBACK,3,1,1,2541.75
1439945,3,F,D,B,SEDAN,2,0,0,0
1095489,2,F,D,B,STNWG,1,0,0,0
4086543,1,F,A,D,HBACK,1,0,0,0
83785,2,F,F,B,HBACK,2,0,0,0
4051133,2,M,C,D,STNWG,4,1,1,353.7999997
8483925,3,F,D,D,HBACK,2,0,0,0
2295792,4,F,C,C,SEDAN,3,0,0,0
6666811,4,F,E,D,STNWG,3,0,0,0
3399926,2,F,C,C,STNWG,1,0,0,0
1116168,2,F,A,B,STNWG,1,0,0,0
4427214,1,F,A,B,HBACK,1,0,0,0
7916307,5,F,E,C,STNWG,2,0,0,0
8500619,4,M,D,C,STNWG,1,0,0,0
9558801,1,M,B,B,HBACK,2,0,0,0
6471173,5,F,A,D,HBACK,3,0,0,0
9391443,3,M,C,D,SEDAN,3,0,0,0
9193620,3,M,A,B,HBACK,1,0,0,0
4317082,3,F,D,C,SEDAN,3,0,0,0
2120789,3,M,C,B,HBACK,3,0,0,0
7077384,3,F,B,D,STNWG,3,0,0,0
7785653,6,M,A,C,SEDAN,4,0,0,0
1657715,1,F,E,B,SEDAN,3,0,0,0
6957845,1,M,D,D,TRUCK,3,0,0,0
9274452,6,F,B,B,HBACK,1,0,0,0
3937079,4,M,E,B,HBACK,2,0,0,0
6036535,4,M,C,C,STNWG,4,1,1,200
2489400,6,M,B,D,STNWG,1,0,0,0
5293051,2,M,B,B,HBACK,1,0,0,0
5765555,6,F,A,D,HBACK,2,0,0,0
6843722,2,F,C,C,SEDAN,1,0,0,0
5464534,5,M,A,D,STNWG,3,0,0,0
903781,6,F,B,D,STNWG,2,0,0,0
9143157,4,F,B,B,HBACK,4,0,0,0
2805097,2,M,B,D,UTE,2,0,0,0
1957764,4,F,C,D,SEDAN,1,0,0,0
4053763,4,F,C,C,SEDAN,2,0,0,0
9976016,4,M,B,D,UTE,3,1,1,400
4391577,3,F,B,D,SEDAN,1,0,0,0
9151475,2,F,C,D,SEDAN,2,0,0,0
8341731,1,F,C,B,HBACK,1,0,0,0
1171270,5,M,B,C,STNWG,3,0,0,0
3476246,3,M,A,D,HBACK,3,0,0,0
7008797,2,F,C,D,STNWG,4,0,0,0
9721579,3,F,B,D,HBACK,4,0,0,0
1563400,5,F,D,D,STNWG,4,0,0,0
7686140,6,F,A,D,SEDAN,1,0,0,0
2367970,3,F,B,D,STNWG,4,0,0,0
781135,3,F,C,B,SEDAN,3,0,0,0
3440336,4,F,B,B,HBACK,2,0,0,0
8324960,1,F,B,D,HBACK,2,0,0,0
9067886,1,M,A,B,HBACK,4,0,0,0
3796372,1,M,D,C,STNWG,4,0,0,0
5672291,2,F,C,B,HBACK,2,0,0,0
1458591,3,M,C,C,UTE,1,0,0,0
859794,1,F,F,B,SEDAN,2,0,0,0
7353589,5,F,C,D,STNWG,1,0,0,0
9208854,4,F,B,C,SEDAN,2,0,0,0
6807627,3,F,C,C,STNWG,3,0,0,0
4547049,2,F,B,D,HBACK,2,0,0,0
2872489,3,F,B,D,UTE,3,0,0,0
7408487,4,F,B,D,SEDAN,4,0,0,0
954552,5,M,A,D,SEDAN,4,0,0,0
2826516,2,M,A,C,STNWG,3,0,0,0
9068863,4,M,C,D,STNWG,4,0,0,0
1638317,4,F,B,D,STNWG,3,0,0,0
2607429,2,M,E,D,BUS,3,0,0,0
7423652,6,F,D,B,HBACK,3,0,0,0
6750931,3,M,F,D,TRUCK,2,0,0,0
4063323,3,F,B,D,SEDAN,2,0,0,0
5060044,3,M,D,D,STNWG,3,0,0,0
2791490,2,F,A,D,HBACK,3,0,0,0
104494,2,F,D,D,STNWG,4,0,0,0
9971556,5,M,E,D,STNWG,3,1,1,866.8199997
8469348,4,M,A,D,SEDAN,1,0,0,0
9436171,1,F,A,D,HBACK,2,1,1,8282.839996
5411411,1,F,E,D,STNWG,2,0,0,0
5076888,2,F,C,B,HBACK,3,0,0,0
7550176,4,F,F,D,STNWG,3,0,0,0
6360477,5,M,A,C,STNWG,4,0,0,0
1933382,6,F,E,B,SEDAN,4,0,0,0
2847003,4,M,E,D,STNWG,4,0,0,0
2890861,2,F,B,D,HBACK,2,0,0,0
1681142,5,F,D,B,STNWG,2,0,0,0
6273402,2,F,A,D,SEDAN,4,0,0,0
8874670,3,F,B,B,SEDAN,3,0,0,0
7374463,4,M,F,D,STNWG,3,0,0,0
7537877,5,M,E,B,SEDAN,4,0,0,0
937811,4,F,B,D,HBACK,3,0,0,0
3998006,1,M,A,C,STNWG,1,0,0,0
1590614,4,M,C,D,SEDAN,4,0,0,0
8809188,2,M,F,C,STNWG,3,0,0,0
1623752,3,F,A,D,SEDAN,4,1,1,3337.589996
4591200,5,M,A,B,HBACK,3,0,0,0
2237347,2,F,F,D,STNWG,4,0,0,0
1859500,5,M,B,D,STNWG,2,0,0,0
9376506,5,M,C,C,STNWG,4,0,0,0
8491810,3,M,A,D,STNWG,4,0,0,0
8679018,6,F,A,D,SEDAN,2,1,1,521.79
9857186,5,F,A,B,HBACK,1,0,0,0
9765478,3,M,C,D,HBACK,4,0,0,0
5200595,3,M,E,B,HBACK,1,0,0,0
3340831,2,M,A,B,HBACK,3,0,0,0
2459622,5,M,C,B,HBACK,1,0,0,0
9626891,5,F,E,B,HBACK,3,0,0,0
8529849,1,F,B,C,STNWG,2,0,0,0
7710728,4,M,F,C,UTE,1,0,0,0
3167548,3,M,A,C,SEDAN,2,0,0,0
8441635,4,M,D,D,UTE,4,0,0,0
2552335,5,F,A,B,STNWG,2,0,0,0
9391256,1,F,C,B,HBACK,2,0,0,0
2435855,5,F,E,B,STNWG,2,0,0,0
8420898,3,M,C,D,UTE,3,0,0,0
1513852,4,M,C,D,SEDAN,3,0,0,0
6011359,3,M,C,D,SEDAN,2,0,0,0
6298706,4,F,B,D,HBACK,4,0,0,0
3875297,5,F,E,D,UTE,4,0,0,0
2810318,2,M,B,D,UTE,3,0,0,0
6847740,5,M,B,D,SEDAN,3,0,0,0
6933803,5,M,D,D,SEDAN,3,0,0,0
847969,5,F,C,D,STNWG,4,0,0,0
4808455,2,F,F,D,STNWG,4,0,0,0
5460480,5,F,A,B,HBACK,1,0,0,0
8157947,5,F,E,C,PANVN,4,0,0,0
6066079,3,F,F,C,STNWG,2,0,0,0
1033799,3,F,C,B,HBACK,2,0,0,0
4553124,3,M,E,B,HBACK,3,0,0,0
8530285,6,M,C,B,HBACK,2,0,0,0
1444400,1,F,A,C,HBACK,2,0,0,0
9586567,3,M,C,D,STNWG,4,0,0,0
9693187,2,F,D,D,HBACK,3,0,0,0
1273325,4,M,D,C,STNWG,4,0,0,0
5218201,3,F,E,B,HBACK,3,0,0,0
4817821,3,M,E,D,STNWG,4,0,0,0
6693185,4,F,E,B,HBACK,2,0,0,0
4517553,6,F,D,D,HBACK,2,0,0,0
7867166,5,M,D,D,SEDAN,4,1,1,700.5
541008,4,F,D,C,STNWG,1,0,0,0
5296503,1,F,A,D,HBACK,3,1,1,3429.109993
4059266,6,M,E,B,SEDAN,3,0,0,0
6956273,4,F,C,B,SEDAN,4,0,0,0
7653534,4,M,B,D,SEDAN,3,0,0,0
3399646,6,F,C,D,SEDAN,3,0,0,0
8219789,3,F,C,D,STNWG,3,0,0,0
8176427,3,M,E,D,STNWG,4,0,0,0
4867078,1,F,C,C,SEDAN,2,0,0,0
8771147,4,F,A,D,HBACK,4,0,0,0
9408352,2,F,A,D,STNWG,3,0,0,0
2419323,6,F,A,D,HBACK,4,0,0,0
2317746,4,M,C,D,STNWG,4,0,0,0
5326238,5,M,C,D,HBACK,3,0,0,0
5330116,2,M,C,D,TRUCK,4,0,0,0
5635129,3,F,D,B,HBACK,4,0,0,0
2389584,1,M,F,D,TRUCK,2,0,0,0
8906814,5,M,F,C,SEDAN,3,0,0,0
7598718,3,F,D,D,TRUCK,1,0,0,0
8606297,5,M,B,D,MIBUS,4,0,0,0
105259,5,M,C,D,SEDAN,4,0,0,0
87323,2,F,F,D,HDTOP,2,0,0,0
9801603,4,F,C,C,STNWG,1,0,0,0
1493918,5,F,A,B,HBACK,1,1,1,200
4358920,6,M,A,D,HBACK,3,0,0,0
1954151,6,M,A,D,STNWG,3,0,0,0
3659866,3,M,A,D,SEDAN,2,1,1,1307.009998
9305608,4,F,A,D,HBACK,2,0,0,0
341523,4,F,B,D,HBACK,3,0,0,0
1993106,1,M,A,D,STNWG,2,0,0,0
1623062,4,F,A,B,SEDAN,4,0,0,0
1685841,3,F,C,D,SEDAN,3,0,0,0
6772844,1,F,E,B,HBACK,2,0,0,0
8404433,4,F,C,D,HBACK,3,0,0,0
6068234,3,M,C,C,UTE,1,0,0,0
9811682,3,F,C,C,UTE,1,0,0,0
2784435,5,F,C,D,SEDAN,4,0,0,0
2390504,1,M,F,C,STNWG,1,0,0,0
3674183,3,F,C,C,HBACK,3,0,0,0
3623526,5,F,B,D,STNWG,2,0,0,0
4548139,1,F,C,C,SEDAN,2,0,0,0
9145762,1,F,A,D,SEDAN,3,0,0,0
162433,2,F,C,C,STNWG,1,0,0,0
289372,1,F,F,D,HBACK,4,0,0,0
2920022,4,M,A,B,HBACK,1,0,0,0
8095172,2,M,A,D,SEDAN,4,0,0,0
4733836,5,M,C,C,STNWG,3,0,0,0
9188940,5,F,B,B,STNWG,2,0,0,0
1429689,4,F,D,A,SEDAN,1,0,0,0
1958272,6,M,B,D,UTE,4,0,0,0
9671605,4,F,B,C,HBACK,2,0,0,0
3276592,3,F,B,C,STNWG,3,0,0,0
8773769,3,F,C,D,STNWG,4,0,0,0
7025211,1,M,C,D,UTE,2,0,0,0
5764498,5,F,E,C,STNWG,3,0,0,0
6539138,6,F,C,B,SEDAN,3,0,0,0
8747815,3,M,F,D,STNWG,4,0,0,0
250077,3,M,E,D,TRUCK,3,0,0,0
6242575,3,F,E,B,HBACK,1,1,1,200
4266450,4,F,B,D,HBACK,3,0,0,0
1769815,5,M,C,D,STNWG,3,0,0,0
5223838,3,F,B,D,PANVN,3,0,0,0
8140918,5,F,C,D,HBACK,3,0,0,0
7471092,4,M,A,D,UTE,4,0,0,0
6129753,4,M,C,D,STNWG,1,0,0,0
9283966,2,F,C,C,HBACK,4,0,0,0
5273737,2,F,B,D,HBACK,2,0,0,0
6231917,2,F,A,D,SEDAN,3,0,0,0
8142482,5,F,C,D,SEDAN,1,0,0,0
7950993,5,M,B,B,SEDAN,2,0,0,0
3577316,2,M,A,D,HBACK,3,0,0,0
7535404,3,M,E,B,HBACK,3,0,0,0
5793251,1,M,C,D,BUS,3,0,0,0
9259751,2,F,C,C,SEDAN,4,0,0,0
8419384,2,F,B,D,SEDAN,3,0,0,0
4061977,4,F,C,D,SEDAN,3,0,0,0
1508259,4,F,B,D,STNWG,3,0,0,0
6917256,4,M,A,D,STNWG,4,0,0,0
9351668,3,F,A,D,STNWG,4,0,0,0
1868891,5,F,E,B,HBACK,1,0,0,0
2525728,6,F,A,B,HBACK,3,0,0,0
8365037,5,F,E,D,UTE,4,0,0,0
1822759,3,F,D,D,SEDAN,2,0,0,0
9967391,4,F,D,B,SEDAN,3,0,0,0
5328229,1,F,A,D,SEDAN,3,0,0,0
1660082,1,F,B,B,HBACK,2,0,0,0
5320834,3,F,C,D,SEDAN,1,0,0,0
6859532,5,M,B,C,SEDAN,3,0,0,0
5371532,4,F,C,D,HBACK,1,0,0,0
2619663,5,F,C,D,SEDAN,3,0,0,0
9607509,4,F,C,B,HBACK,2,0,0,0
5352166,2,F,B,B,HBACK,2,0,0,0
7244628,3,F,A,C,SEDAN,2,0,0,0
7766656,3,M,D,C,UTE,1,1,1,1742.939999
4260796,3,M,F,B,HBACK,4,1,1,4191.479981
1759466,5,F,D,D,SEDAN,2,0,0,0
125075,4,M,A,C,STNWG,2,0,0,0
9279493,3,M,A,D,STNWG,3,0,0,0
8168580,2,M,A,B,HBACK,3,1,1,247.5
5278048,2,F,B,D,HBACK,2,0,0,0
2352528,6,F,A,B,STNWG,1,0,0,0
6835743,3,M,B,B,SEDAN,3,0,0,0
9154687,1,F,A,D,SEDAN,2,0,0,0
6909201,6,F,B,D,SEDAN,1,0,0,0
6650471,2,F,D,B,HBACK,2,1,1,411.4199996
9596968,1,F,D,C,SEDAN,2,0,0,0
4449040,2,F,B,D,SEDAN,4,0,0,0
9136759,1,F,E,C,SEDAN,4,0,0,0
9992148,2,M,B,C,SEDAN,2,0,0,0
5066522,2,F,A,D,HBACK,2,1,1,5300.679993
8332581,4,F,B,D,SEDAN,1,0,0,0
2850687,6,F,A,D,SEDAN,4,0,0,0
7471390,5,M,B,C,STNWG,1,0,0,0
8515247,1,M,A,D,HBACK,3,1,1,3950.359993
2515817,6,F,B,D,HBACK,1,1,1,1186.81
4290226,3,F,A,C,UTE,1,0,0,0
1516969,3,F,C,B,HBACK,4,0,0,0
6041139,4,F,C,B,HBACK,3,1,1,345
101311,6,F,E,B,SEDAN,2,0,0,0
1624327,3,F,B,D,STNWG,4,0,0,0
2756236,3,F,A,B,HBACK,1,0,0,0
6239139,2,M,F,D,STNWG,1,0,0,0
8133439,6,M,E,B,HBACK,2,0,0,0
2435583,4,F,F,C,SEDAN,2,0,0,0
5727164,3,M,A,D,HBACK,2,0,0,0
7137498,6,M,C,D,SEDAN,2,0,0,0
6107025,4,M,F,D,STNWG,1,0,0,0
3056904,3,M,B,D,STNWG,3,0,0,0
431891,3,F,A,B,SEDAN,1,0,0,0
9517311,1,M,A,A,HBACK,2,0,0,0
9721297,6,M,E,C,SEDAN,2,0,0,0
1012362,5,F,A,B,SEDAN,3,0,0,0
424527,4,M,E,D,UTE,3,0,0,0
9994202,3,F,C,B,HBACK,2,0,0,0
6835889,3,M,A,D,UTE,4,0,0,0
7027529,6,M,B,D,HBACK,2,0,0,0
3905756,4,M,C,C,SEDAN,2,0,0,0
5799395,4,M,F,D,STNWG,4,0,0,0
203668,4,M,C,C,STNWG,1,0,0,0
3806181,3,F,A,D,MIBUS,3,0,0,0
6192517,2,F,A,D,HBACK,3,0,0,0
1928053,6,F,C,D,SEDAN,3,0,0,0
925947,2,M,F,C,TRUCK,1,0,0,0
7403488,1,F,A,D,TRUCK,1,0,0,0
9618626,1,M,C,D,STNWG,4,0,0,0
8504118,5,F,F,C,SEDAN,2,0,0,0
2622147,4,F,E,B,HBACK,1,0,0,0
4202515,4,M,C,C,STNWG,1,0,0,0
4188427,5,M,D,D,SEDAN,2,0,0,0
5020573,5,F,A,D,SEDAN,1,0,0,0
9411522,5,M,C,C,SEDAN,3,0,0,0
9114618,4,M,B,B,SEDAN,3,0,0,0
4900226,3,M,D,C,STNWG,3,0,0,0
5857633,6,F,C,B,SEDAN,3,1,1,2857.589996
4330364,4,M,C,D,HDTOP,3,0,0,0
1988338,3,F,F,D,HDTOP,2,0,0,0
1623520,5,F,A,D,SEDAN,2,0,0,0
9727814,4,M,A,D,TRUCK,4,0,0,0
2410625,3,F,A,D,SEDAN,2,0,0,0
2520156,5,F,C,B,HBACK,4,0,0,0
3180252,4,F,B,D,STNWG,2,1,1,415.0299997
3152878,3,F,F,D,STNWG,3,0,0,0
100918,4,M,A,D,STNWG,3,0,0,0
3567793,3,F,D,B,SEDAN,4,0,0,0
5595544,3,M,B,D,STNWG,4,0,0,0
4063413,6,F,C,B,HBACK,2,0,0,0
2639034,2,M,D,B,SEDAN,4,0,0,0
8477535,4,M,D,D,STNWG,2,0,0,0
3008298,6,M,B,D,HBACK,4,0,0,0
9086493,4,M,E,D,STNWG,2,0,0,0
9747414,3,M,C,D,HBACK,2,0,0,0
1155821,2,F,B,D,STNWG,4,0,0,0
7194764,5,F,A,D,HBACK,2,0,0,0
7160302,3,F,D,B,HBACK,1,0,0,0
9280230,4,F,B,B,HBACK,1,0,0,0
407959,3,M,F,D,SEDAN,4,0,0,0
5321076,6,F,A,D,HBACK,4,0,0,0
6014627,2,M,F,C,STNWG,3,1,1,390
2481576,4,M,C,C,STNWG,2,0,0,0
1898363,3,F,A,D,SEDAN,4,0,0,0
8759154,4,F,C,D,STNWG,4,0,0,0
503557,4,F,C,B,COUPE,3,0,0,0
4353134,5,M,A,C,STNWG,4,0,0,0
4923114,3,F,B,D,HBACK,2,0,0,0
3480019,3,F,E,B,HBACK,1,0,0,0
3210260,5,F,A,B,HBACK,3,0,0,0
3399855,5,M,A,D,SEDAN,3,0,0,0
6627799,6,F,C,D,PANVN,3,0,0,0
1261569,5,M,C,D,SEDAN,1,0,0,0
4921135,4,M,D,B,HBACK,2,0,0,0
2999636,6,M,A,D,HBACK,4,0,0,0
